pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
2019-03-11T09:54:06Z,2019-03-11T10:09:14Z,1,4.54,17,2,0,19.8,yellow,credit card,Manhattan Valley,Washington Heights South,Manhattan,Manhattan
2019-03-11T10:00:32Z,2019-03-11T10:04:24Z,2,0.58,4.5,0.78,0,8.58,yellow,credit card,Upper East Side South,Upper East Side North,Manhattan,Manhattan
2019-03-11T10:01:55Z,2019-03-11T10:17:54Z,3,2.59,13,3.26,0,19.56,yellow,credit card,Upper West Side North,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-11T10:21:33Z,2019-03-11T10:34:36Z,1,1.1,9.5,3.8,0,16.6,yellow,credit card,Midtown North,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-11T10:23:06Z,2019-03-11T10:27:57Z,1,0.6,5,1,0,9.3,yellow,credit card,Clinton East,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-11T10:37:23Z,2019-03-11T10:47:31Z,1,0.49,7.5,2.16,0,12.96,yellow,credit card,Times Sq/Theatre District,Midtown East,Manhattan,Manhattan
2019-03-11T10:45:35Z,2019-03-11T10:59:23Z,1,1.19,9.5,2.56,0,15.36,yellow,credit card,Lenox Hill West,Midtown East,Manhattan,Manhattan
2019-03-11T10:48:05Z,2019-03-11T11:20:00Z,1,2.2,19,0,0,22.3,yellow,cash,Midtown Center,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-11T11:08:12Z,2019-03-11T11:14:12Z,1,0.98,6,2.32,0,11.62,yellow,credit card,Midtown South,Midtown Center,Manhattan,Manhattan
2019-03-11T11:15:43Z,2019-03-11T11:27:36Z,1,1.36,9,1.5,0,13.8,yellow,credit card,Lenox Hill West,UN/Turtle Bay South,Manhattan,Manhattan
2019-03-11T11:36:07Z,2019-03-11T11:57:43Z,2,5.09,19,5.58,0,27.88,yellow,credit card,Financial District North,Stuy Town/Peter Cooper Village,Manhattan,Manhattan
2019-03-11T11:38:41Z,2019-03-11T12:03:17Z,5,3.82,19.5,0,0,22.8,yellow,cash,Sutton Place/Turtle Bay North,East Village,Manhattan,Manhattan
2019-03-11T11:45:19Z,2019-03-11T11:48:24Z,1,0.78,4.5,0,0,5.3,green,cash,Morningside Heights,Morningside Heights,Manhattan,Manhattan
2019-03-11T11:51:57Z,2019-03-11T11:57:23Z,1,0.92,5,0,0,5,green,cash,Astoria,Queensbridge/Ravenswood,Queens,Queens
2019-03-11T12:11:15Z,2019-03-11T12:26:28Z,1,1.25,10.5,2.76,0,16.56,yellow,credit card,Midtown North,Midtown East,Manhattan,Manhattan
2019-03-11T12:14:53Z,2019-03-11T12:43:24Z,1,6.64,24,6.82,0,34.12,yellow,credit card,Midtown East,Financial District South,Manhattan,Manhattan
2019-03-11T12:51:51Z,2019-03-11T13:10:05Z,1,4.04,15,3,0,21.3,yellow,credit card,Midtown Center,East Harlem North,Manhattan,Manhattan
2019-03-11T13:33:11Z,2019-03-11T13:51:39Z,2,4.28,17,5.17,5.54,31.01,yellow,credit card,Financial District North,Park Slope,Manhattan,Brooklyn
2019-03-11T14:00:51Z,2019-03-11T14:05:22Z,1,0.49,4.5,0,0,7.8,yellow,cash,Midtown East,Murray Hill,Manhattan,Manhattan
2019-03-11T14:04:50Z,2019-03-11T14:04:50Z,1,0,2.5,0,0,3.3,green,cash,NA,NA,NA,NA
2019-03-11T14:27:51Z,2019-03-11T14:37:40Z,1,1.52,8.5,2.36,0,14.16,yellow,credit card,Upper East Side South,Upper East Side North,Manhattan,Manhattan
2019-03-11T14:41:22Z,2019-03-11T15:08:33Z,2,8.9,28.5,3,5.76,40.56,yellow,credit card,LaGuardia Airport,Clinton East,Queens,Manhattan
2019-03-11T14:46:10Z,2019-03-11T14:58:13Z,1,1.42,9,1.5,0,13.8,yellow,credit card,Greenwich Village North,Midtown South,Manhattan,Manhattan
2019-03-11T14:46:38Z,2019-03-11T14:55:09Z,1,1,7,0,0,10.3,yellow,cash,Lincoln Square West,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-11T14:51:12Z,2019-03-11T15:08:55Z,6,1.74,11.5,2.96,0,17.76,yellow,credit card,Central Park,Clinton East,Manhattan,Manhattan
2019-03-11T15:01:22Z,2019-03-11T15:15:20Z,1,1.79,10.5,2.76,0,16.56,yellow,credit card,Upper East Side North,Upper West Side North,Manhattan,Manhattan
2019-03-11T15:04:50Z,2019-03-11T15:17:11Z,6,1.55,9.5,2.76,0,16.56,yellow,credit card,Clinton West,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-11T15:08:50Z,2019-03-11T16:06:24Z,1,13.65,34.67,0,0,35.17,green,credit card,Jamaica,Fort Greene,Queens,Brooklyn
2019-03-11T15:10:10Z,2019-03-11T15:22:58Z,1,1.41,9.5,0,0,12.8,yellow,cash,Murray Hill,Clinton East,Manhattan,Manhattan
2019-03-11T15:16:40Z,2019-03-11T15:26:12Z,1,1.14,7.5,0,0,10.8,yellow,cash,Garment District,Midtown Center,Manhattan,Manhattan
2019-03-11T15:23:02Z,2019-03-11T16:10:26Z,1,13.13,42.5,0,5.76,51.56,yellow,credit card,UN/Turtle Bay South,Bay Ridge,Manhattan,Brooklyn
2019-03-11T15:38:54Z,2019-03-11T15:58:58Z,3,2.35,14,3.46,0,20.76,yellow,credit card,East Chelsea,Lower East Side,Manhattan,Manhattan
2019-03-11T15:40:58Z,2019-03-11T15:53:23Z,3,1.8,10,2.65,0,15.95,yellow,credit card,Murray Hill,Flatiron,Manhattan,Manhattan
2019-03-11T15:57:33Z,2019-03-11T16:17:21Z,1,3.54,15,3.66,0,21.96,yellow,credit card,Greenwich Village South,Midtown South,Manhattan,Manhattan
2019-03-11T16:55:41Z,2019-03-11T17:06:13Z,5,2.03,9.5,0,0,13.8,yellow,cash,Lenox Hill East,Lincoln Square East,Manhattan,Manhattan
2019-03-11T16:55:42Z,2019-03-11T17:12:36Z,1,1.9,11.5,3.15,0,18.95,yellow,credit card,TriBeCa/Civic Center,Gramercy,Manhattan,Manhattan
2019-03-11T17:14:25Z,2019-03-11T17:22:16Z,2,0.99,6.5,2.16,0,12.96,yellow,credit card,Greenwich Village North,Stuy Town/Peter Cooper Village,Manhattan,Manhattan
2019-03-11T17:18:03Z,2019-03-11T18:27:48Z,1,24.63,87.5,17.86,0,107.16,yellow,credit card,LaGuardia Airport,NA,Queens,NA
2019-03-11T17:26:48Z,2019-03-11T17:27:42Z,1,0.2,3,1,0,8.3,yellow,credit card,Yorkville East,Yorkville East,Manhattan,Manhattan
2019-03-11T17:37:03Z,2019-03-11T17:44:55Z,1,0.99,6.5,2.16,0,12.96,yellow,credit card,Hudson Sq,TriBeCa/Civic Center,Manhattan,Manhattan
2019-03-11T17:37:31Z,2019-03-11T17:51:42Z,1,2.83,12,0,0,16.3,yellow,cash,Times Sq/Theatre District,Upper East Side North,Manhattan,Manhattan
2019-03-11T17:38:51Z,2019-03-11T17:45:10Z,2,1.22,6.5,2.16,0,12.96,yellow,credit card,East Village,Murray Hill,Manhattan,Manhattan
2019-03-11T17:39:12Z,2019-03-11T17:48:45Z,1,0.91,7.5,2.36,0,14.16,yellow,credit card,Murray Hill,Murray Hill,Manhattan,Manhattan
2019-03-11T17:40:24Z,2019-03-11T17:55:48Z,1,2,11.5,0,0,13.3,green,credit card,Sheepshead Bay,Gravesend,Brooklyn,Brooklyn
2019-03-11T17:42:21Z,2019-03-11T17:59:58Z,1,2.34,13,0,0,17.3,yellow,cash,Midtown East,Yorkville West,Manhattan,Manhattan
2019-03-11T17:47:32Z,2019-03-11T18:06:32Z,1,2.3,13,3.45,0,20.75,yellow,credit card,Midtown Center,Greenwich Village South,Manhattan,Manhattan
2019-03-11T17:53:03Z,2019-03-11T18:06:24Z,2,1.97,10.5,2.96,0,17.76,yellow,credit card,Union Sq,Upper East Side South,Manhattan,Manhattan
2019-03-11T17:59:23Z,2019-03-11T18:09:05Z,1,1,7.5,2.95,0,14.75,yellow,credit card,Union Sq,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-11T18:05:07Z,2019-03-11T18:34:21Z,6,3.69,20,0,0,21.8,green,credit card,Brooklyn Heights,Crown Heights South,Brooklyn,Brooklyn
2019-03-11T18:23:31Z,2019-03-11T18:27:45Z,1,1.4,6,1.55,0,9.35,green,credit card,East Harlem South,East Harlem North,Manhattan,Manhattan
2019-03-11T18:37:27Z,2019-03-11T18:47:08Z,2,1.34,8,1.84,0,14.14,yellow,credit card,Upper East Side South,Murray Hill,Manhattan,Manhattan
2019-03-11T18:55:31Z,2019-03-11T19:19:40Z,1,5.09,20,0,0,24.3,yellow,cash,SoHo,Lenox Hill East,Manhattan,Manhattan
2019-03-11T19:11:17Z,2019-03-11T19:19:11Z,1,1.1,7,2.25,0,13.55,yellow,credit card,Midtown South,Midtown Center,Manhattan,Manhattan
2019-03-11T19:12:52Z,2019-03-11T19:26:42Z,1,1.78,10.5,2.96,0,17.76,yellow,credit card,Murray Hill,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-11T19:15:20Z,2019-03-11T19:24:24Z,1,1.17,7.5,0,0,9.3,green,credit card,Central Harlem North,Mott Haven/Port Morris,Manhattan,Bronx
2019-03-11T19:36:02Z,2019-03-11T19:36:14Z,1,0.1,2.5,0,0,4.3,green,NA,Crown Heights South,Crown Heights South,Brooklyn,Brooklyn
2019-03-11T19:49:42Z,2019-03-11T20:11:17Z,5,4.78,18.5,4.56,0,27.36,yellow,credit card,Midtown Center,TriBeCa/Civic Center,Manhattan,Manhattan
2019-03-11T19:55:58Z,2019-03-11T20:04:39Z,1,1.21,7.5,2.36,0,14.16,yellow,credit card,Midtown Center,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-11T19:56:59Z,2019-03-11T20:15:17Z,4,2.68,13.5,2.5,0,20.3,yellow,credit card,Midtown East,Greenwich Village South,Manhattan,Manhattan
2019-03-11T20:06:38Z,2019-03-11T20:13:54Z,2,0.9,6.5,1,0,11.3,yellow,credit card,Meatpacking/West Village West,SoHo,Manhattan,Manhattan
2019-03-11T20:28:00Z,2019-03-11T20:46:50Z,1,6.6,22,2,0,27.8,yellow,credit card,World Trade Center,Murray Hill,Manhattan,Manhattan
2019-03-11T20:28:00Z,2019-03-11T20:45:52Z,2,2.46,13,0,0,16.8,yellow,cash,Garment District,Greenwich Village South,Manhattan,Manhattan
2019-03-11T20:33:05Z,2019-03-11T20:42:48Z,1,1.6,8,2.12,0,13.92,yellow,credit card,Midtown East,Flatiron,Manhattan,Manhattan
2019-03-11T20:34:16Z,2019-03-11T20:41:04Z,1,1.2,6.5,0,0,7.8,green,cash,Astoria,Woodside,Queens,Queens
2019-03-11T20:38:00Z,2019-03-11T20:50:42Z,1,2.51,11,2.96,0,17.76,yellow,credit card,Midtown Center,Upper East Side North,Manhattan,Manhattan
2019-03-11T20:48:45Z,2019-03-11T21:04:19Z,1,3.15,13,3.36,0,20.16,yellow,credit card,East Village,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-11T20:49:48Z,2019-03-11T20:57:45Z,1,1.79,8,1.25,0,13.05,yellow,credit card,Midtown East,Upper East Side North,Manhattan,Manhattan
2019-03-11T20:50:28Z,2019-03-11T20:58:53Z,3,1.99,8.5,0,0,12.3,yellow,cash,Midtown Center,Upper East Side North,Manhattan,Manhattan
2019-03-11T21:05:26Z,2019-03-11T21:22:52Z,1,4.57,16,0,0,17.3,green,cash,East Williamsburg,Old Astoria,Brooklyn,Queens
2019-03-11T21:08:25Z,2019-03-11T21:14:23Z,2,0.9,6,2.94,0,12.74,yellow,credit card,Midtown East,Murray Hill,Manhattan,Manhattan
2019-03-11T21:11:38Z,2019-03-11T21:17:43Z,1,0.69,5.5,1.86,0,11.16,yellow,credit card,East Chelsea,Garment District,Manhattan,Manhattan
2019-03-11T21:19:06Z,2019-03-11T21:29:06Z,1,1.48,8,2.36,0,14.16,yellow,credit card,Midtown North,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-11T21:19:42Z,2019-03-11T21:29:23Z,1,2.09,9.5,2.66,0,15.96,yellow,credit card,Battery Park City,Financial District North,Manhattan,Manhattan
2019-03-11T21:30:13Z,2019-03-11T21:51:57Z,1,5.3,20,2,0,25.8,yellow,credit card,Flatiron,East Williamsburg,Manhattan,Brooklyn
2019-03-11T21:32:20Z,2019-03-11T21:40:59Z,2,1.7,8.5,2,0,14.3,yellow,credit card,Upper East Side North,Upper West Side North,Manhattan,Manhattan
2019-03-11T21:41:34Z,2019-03-11T21:48:07Z,2,1.37,7,1.62,0,12.42,yellow,credit card,Upper West Side South,Lincoln Square West,Manhattan,Manhattan
2019-03-11T21:43:25Z,2019-03-11T21:52:35Z,1,2.1,9,0,0,12.8,yellow,cash,Upper West Side South,Yorkville East,Manhattan,Manhattan
2019-03-11T21:47:17Z,2019-03-11T22:05:23Z,1,6.81,21.5,3,5.76,31.56,yellow,credit card,LaGuardia Airport,East Harlem North,Queens,Manhattan
2019-03-11T22:00:46Z,2019-03-11T22:17:59Z,3,3.11,14,3.56,0,21.36,yellow,credit card,Midtown Center,Upper West Side North,Manhattan,Manhattan
2019-03-11T22:28:50Z,2019-03-11T22:57:27Z,1,4.9,21.5,6.3,0,31.6,yellow,credit card,West Village,Yorkville East,Manhattan,Manhattan
2019-03-11T22:35:18Z,2019-03-11T22:54:03Z,5,6.39,21,4.96,0,29.76,yellow,credit card,Murray Hill,DUMBO/Vinegar Hill,Manhattan,Brooklyn
2019-03-11T22:38:56Z,2019-03-11T22:44:45Z,1,1.1,6,1.5,0,11.3,yellow,credit card,Garment District,Midtown North,Manhattan,Manhattan
2019-03-11T22:53:05Z,2019-03-11T23:05:22Z,1,1.99,10,2.76,0,16.56,yellow,credit card,Union Sq,Two Bridges/Seward Park,Manhattan,Manhattan
2019-03-11T23:13:58Z,2019-03-11T23:16:33Z,1,0.29,3.5,0,0,7.3,yellow,cash,Gramercy,Kips Bay,Manhattan,Manhattan
2019-03-11T23:26:09Z,2019-03-11T23:30:16Z,2,1,5.5,1.86,0,11.16,yellow,credit card,Garment District,Union Sq,Manhattan,Manhattan
2019-03-12T00:27:58Z,2019-03-12T00:33:31Z,1,1.38,6.5,0,0,7.8,green,cash,Central Harlem North,East Harlem North,Manhattan,Manhattan
2019-03-12T01:00:25Z,2019-03-12T01:03:47Z,1,0.7,4.5,1.66,0,9.96,yellow,credit card,Midtown East,Midtown East,Manhattan,Manhattan
2019-03-12T02:58:34Z,2019-03-12T03:04:48Z,2,1.5,7,2.15,0,12.95,yellow,credit card,Union Sq,Murray Hill,Manhattan,Manhattan
2019-03-12T04:07:08Z,2019-03-12T04:19:08Z,1,3.93,13.5,5.26,0,22.81,green,credit card,East Harlem South,Midtown Center,Manhattan,Manhattan
2019-03-12T04:41:46Z,2019-03-12T04:46:12Z,1,1.8,7,1.5,0,12.3,yellow,credit card,Midtown Center,Upper East Side North,Manhattan,Manhattan
2019-03-12T06:43:36Z,2019-03-12T06:50:59Z,1,1.99,8,2.26,0,13.56,yellow,credit card,Upper West Side North,Midtown North,Manhattan,Manhattan
2019-03-12T06:58:47Z,2019-03-12T07:16:59Z,1,3.2,15,0,0,15.8,green,cash,Downtown Brooklyn/MetroTech,Flatbush/Ditmas Park,Brooklyn,Brooklyn
2019-03-12T07:10:30Z,2019-03-12T07:14:18Z,1,0.7,4.5,0,0,5.3,green,NA,Long Island City/Hunters Point,Long Island City/Hunters Point,Queens,Queens
2019-03-12T07:11:29Z,2019-03-12T07:16:41Z,1,1.33,6,0,0,9.3,yellow,cash,Clinton West,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-12T07:19:25Z,2019-03-12T08:00:43Z,1,6.16,17.03,0,0,17.53,green,credit card,Claremont/Bathgate,Central Harlem,Bronx,Manhattan
2019-03-12T07:23:16Z,2019-03-12T07:28:32Z,1,1.15,6,0,0,9.3,yellow,cash,Murray Hill,Union Sq,Manhattan,Manhattan
2019-03-12T07:23:57Z,2019-03-12T08:01:03Z,1,10.14,32,10.26,5.76,51.32,yellow,credit card,LaGuardia Airport,Upper East Side South,Queens,Manhattan
2019-03-12T07:31:29Z,2019-03-12T07:34:04Z,1,0.5,4,2.15,0,9.45,yellow,credit card,Upper West Side South,Upper West Side South,Manhattan,Manhattan
2019-03-12T07:42:30Z,2019-03-12T07:46:19Z,1,0.75,5,2.08,0,10.38,yellow,credit card,Central Park,Midtown Center,Manhattan,Manhattan
2019-03-12T07:49:08Z,2019-03-12T08:02:46Z,1,1.52,10,2,0,15.3,yellow,credit card,Union Sq,UN/Turtle Bay South,Manhattan,Manhattan
2019-03-12T07:55:46Z,2019-03-12T08:06:00Z,1,1.34,8.5,2.36,0,14.16,yellow,credit card,Upper East Side South,Midtown East,Manhattan,Manhattan
2019-03-12T07:56:17Z,2019-03-12T08:25:15Z,1,6.65,23.5,3.2,0,30,yellow,credit card,Battery Park City,Williamsburg (South Side),Manhattan,Brooklyn
2019-03-12T08:02:59Z,2019-03-12T08:38:54Z,1,6.24,26,2,0,31.3,yellow,credit card,Washington Heights South,Upper East Side North,Manhattan,Manhattan
2019-03-12T08:04:04Z,2019-03-12T08:21:25Z,1,1.9,12.5,0.79,0,16.59,yellow,credit card,Gramercy,Midtown Center,Manhattan,Manhattan
2019-03-12T08:05:48Z,2019-03-12T08:12:25Z,6,1.07,6.5,1.46,0,8.76,yellow,credit card,Bloomingdale,Upper West Side North,Manhattan,Manhattan
2019-03-12T08:07:08Z,2019-03-12T08:10:50Z,2,1.11,5.5,2.64,0,11.44,yellow,credit card,Midtown South,Midtown Center,Manhattan,Manhattan
2019-03-12T08:15:57Z,2019-03-12T08:29:47Z,1,1.67,10.5,2.76,0,16.56,yellow,credit card,Lincoln Square East,Clinton East,Manhattan,Manhattan
2019-03-12T08:17:33Z,2019-03-12T08:38:51Z,1,4.7,18.5,4.35,0,26.15,yellow,credit card,Clinton East,Battery Park City,Manhattan,Manhattan
2019-03-12T08:22:40Z,2019-03-12T08:31:57Z,1,0.61,7,0,0,10.3,yellow,cash,Times Sq/Theatre District,Clinton East,Manhattan,Manhattan
2019-03-12T08:32:20Z,2019-03-12T08:46:05Z,1,2.2,11,0,0,14.3,yellow,cash,Midtown Center,East Chelsea,Manhattan,Manhattan
2019-03-12T08:39:53Z,2019-03-12T09:08:13Z,1,3.6,19,4.45,0,26.75,yellow,credit card,Lincoln Square East,Union Sq,Manhattan,Manhattan
2019-03-12T09:13:25Z,2019-03-12T09:42:13Z,1,8.39,26.58,0,0,27.08,green,credit card,Briarwood/Jamaica Hills,Sunnyside,Queens,Queens
2019-03-12T09:19:44Z,2019-03-12T09:43:09Z,1,1.6,14.5,0,0,17.8,yellow,NA,Midtown East,Garment District,Manhattan,Manhattan
2019-03-12T09:24:13Z,2019-03-12T09:40:30Z,6,2.11,12,0,0,15.3,yellow,cash,Hudson Sq,East Chelsea,Manhattan,Manhattan
2019-03-12T09:25:47Z,2019-03-12T09:34:32Z,1,0.91,7,0,0,10.3,yellow,cash,Times Sq/Theatre District,Midtown North,Manhattan,Manhattan
2019-03-12T09:33:28Z,2019-03-12T09:36:38Z,1,0.48,4,0,0,7.3,yellow,cash,Lenox Hill West,Upper East Side North,Manhattan,Manhattan
2019-03-12T09:36:03Z,2019-03-12T10:00:15Z,1,2.6,16,2,0,21.3,yellow,credit card,Gramercy,Midtown North,Manhattan,Manhattan
2019-03-12T09:40:25Z,2019-03-12T09:52:40Z,1,0.95,8.5,2.36,0,14.16,yellow,credit card,Penn Station/Madison Sq West,Murray Hill,Manhattan,Manhattan
2019-03-12T09:49:24Z,2019-03-12T10:04:38Z,6,0.97,10,2.66,0,15.96,yellow,credit card,Midtown East,Murray Hill,Manhattan,Manhattan
2019-03-12T10:02:58Z,2019-03-12T10:29:07Z,3,7.77,26,5,0,34.3,yellow,credit card,TriBeCa/Civic Center,Lenox Hill East,Manhattan,Manhattan
2019-03-12T10:27:13Z,2019-03-12T10:42:12Z,1,1.26,10,2.66,0,15.96,yellow,credit card,Penn Station/Madison Sq West,Kips Bay,Manhattan,Manhattan
2019-03-12T10:34:25Z,2019-03-12T10:54:11Z,1,1.79,13,3.26,0,19.56,yellow,credit card,Gramercy,Hudson Sq,Manhattan,Manhattan
2019-03-12T10:36:27Z,2019-03-12T10:46:17Z,1,0.75,7.5,2.7,0,13.5,yellow,credit card,Sutton Place/Turtle Bay North,UN/Turtle Bay South,Manhattan,Manhattan
2019-03-12T10:36:57Z,2019-03-12T10:52:27Z,1,1.18,10.5,2.76,0,16.56,yellow,credit card,Hudson Sq,Seaport,Manhattan,Manhattan
2019-03-12T11:07:16Z,2019-03-12T11:29:02Z,1,2.3,14.5,4.45,0,22.25,yellow,credit card,Penn Station/Madison Sq West,Upper East Side South,Manhattan,Manhattan
2019-03-12T11:08:10Z,2019-03-12T11:12:42Z,1,0.8,5,0.25,0,6.05,green,credit card,Elmhurst/Maspeth,Elmhurst,Queens,Queens
2019-03-12T11:36:43Z,2019-03-12T11:57:15Z,1,1.5,13.5,3.36,0,20.16,yellow,credit card,Yorkville West,Upper East Side South,Manhattan,Manhattan
2019-03-12T11:40:49Z,2019-03-12T11:49:23Z,1,3.5,12,0,0,12.8,green,cash,Steinway,LaGuardia Airport,Queens,Queens
2019-03-12T11:54:37Z,2019-03-12T11:59:00Z,5,0.53,4.5,1.56,0,9.36,yellow,credit card,Upper West Side North,Upper West Side South,Manhattan,Manhattan
2019-03-12T12:03:01Z,2019-03-12T12:13:09Z,1,2.3,10.5,4.2,0,18.25,green,credit card,Fort Greene,TriBeCa/Civic Center,Brooklyn,Manhattan
2019-03-12T12:07:21Z,2019-03-12T12:18:08Z,1,1.8,9.5,0,0,10.3,yellow,cash,Washington Heights South,University Heights/Morris Heights,Manhattan,Bronx
2019-03-12T12:23:29Z,2019-03-12T13:09:16Z,1,10.47,40,9.81,5.76,58.87,yellow,credit card,LaGuardia Airport,East Chelsea,Queens,Manhattan
2019-03-12T12:23:49Z,2019-03-12T12:28:34Z,1,0.58,5,0,0,5.8,yellow,credit card,Upper West Side South,Upper West Side South,Manhattan,Manhattan
2019-03-12T12:24:18Z,2019-03-12T12:39:35Z,1,1.6,10.5,2,0,15.8,yellow,credit card,Upper East Side North,Upper East Side South,Manhattan,Manhattan
2019-03-12T12:39:05Z,2019-03-12T12:50:56Z,1,1.3,9,2,0,14.3,yellow,credit card,Sutton Place/Turtle Bay North,Lenox Hill East,Manhattan,Manhattan
2019-03-12T12:59:58Z,2019-03-12T13:17:01Z,1,2.95,13.5,0,0,14.3,green,credit card,Van Nest/Morris Park,Van Nest/Morris Park,Bronx,Bronx
2019-03-12T13:01:22Z,2019-03-12T13:04:25Z,1,0.6,4,0,0,7.3,yellow,cash,Kips Bay,Murray Hill,Manhattan,Manhattan
2019-03-12T13:05:22Z,2019-03-12T13:31:47Z,2,4.28,19.5,3,0,25.8,yellow,credit card,Battery Park City,Garment District,Manhattan,Manhattan
2019-03-12T13:32:20Z,2019-03-12T13:37:21Z,1,0.73,5,0,0,5.8,green,credit card,Sunset Park West,Bay Ridge,Brooklyn,Brooklyn
2019-03-12T13:36:25Z,2019-03-12T13:42:21Z,2,0.7,6,1.85,0,11.15,yellow,credit card,Midtown Center,Upper East Side South,Manhattan,Manhattan
2019-03-12T14:00:00Z,2019-03-12T14:06:13Z,5,0.85,6,0,0,6.8,yellow,cash,Manhattanville,Morningside Heights,Manhattan,Manhattan
2019-03-12T14:17:24Z,2019-03-12T14:20:12Z,1,0.61,4,1.46,0,8.76,yellow,credit card,Murray Hill,Murray Hill,Manhattan,Manhattan
2019-03-12T14:20:34Z,2019-03-12T14:30:56Z,1,1.6,9,2.45,0,14.75,yellow,credit card,Lincoln Square East,Upper West Side North,Manhattan,Manhattan
2019-03-12T14:30:58Z,2019-03-12T14:50:14Z,2,2.35,14,0,0,14.8,green,credit card,Flatbush/Ditmas Park,Crown Heights South,Brooklyn,Brooklyn
2019-03-12T14:34:19Z,2019-03-12T14:39:38Z,1,0.97,6,2.32,0,11.62,yellow,credit card,Upper West Side South,Upper West Side North,Manhattan,Manhattan
2019-03-12T14:39:12Z,2019-03-12T15:01:01Z,1,2.2,14.5,2.2,0,20,yellow,credit card,Lincoln Square East,Upper East Side North,Manhattan,Manhattan
2019-03-12T14:39:59Z,2019-03-12T15:06:34Z,1,6.5,23.5,0,5.76,32.56,yellow,cash,Times Sq/Theatre District,Williamsburg (North Side),Manhattan,Brooklyn
2019-03-12T14:40:03Z,2019-03-12T14:57:59Z,1,1.25,12,3.82,0,19.12,yellow,credit card,Union Sq,East Chelsea,Manhattan,Manhattan
2019-03-12T14:40:30Z,2019-03-12T14:51:42Z,1,2.4,11,3.55,0,17.85,yellow,credit card,Lincoln Square West,Morningside Heights,Manhattan,Manhattan
2019-03-12T14:43:15Z,2019-03-12T14:56:18Z,1,1.1,9,1,0,13.3,yellow,credit card,Upper East Side South,Midtown Center,Manhattan,Manhattan
2019-03-12T14:45:47Z,2019-03-12T14:56:53Z,1,0.95,8,1,0,12.3,yellow,credit card,Midtown North,Lenox Hill East,Manhattan,Manhattan
2019-03-12T14:55:42Z,2019-03-12T15:06:04Z,0,1,8,2.25,0,13.55,yellow,credit card,Midtown Center,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-12T14:59:53Z,2019-03-12T15:04:02Z,1,0.4,4.5,1.55,0,9.35,yellow,credit card,TriBeCa/Civic Center,TriBeCa/Civic Center,Manhattan,Manhattan
2019-03-12T15:02:35Z,2019-03-12T15:45:50Z,1,9.85,36,5,5.76,50.06,yellow,credit card,Times Sq/Theatre District,LaGuardia Airport,Manhattan,Queens
2019-03-12T15:04:51Z,2019-03-12T15:12:22Z,1,0.6,6,0,0,9.3,yellow,cash,Upper East Side South,Midtown East,Manhattan,Manhattan
2019-03-12T15:09:10Z,2019-03-12T15:32:36Z,1,4.15,18.5,6.54,0,28.34,yellow,credit card,World Trade Center,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-12T15:15:14Z,2019-03-12T15:40:43Z,1,4.54,20.16,0,0,20.66,green,credit card,Madison,Starrett City,Brooklyn,Brooklyn
2019-03-12T15:17:52Z,2019-03-12T15:28:18Z,2,1.58,8.5,0,0,11.8,yellow,cash,Clinton East,Midtown North,Manhattan,Manhattan
2019-03-12T15:18:37Z,2019-03-12T15:36:49Z,2,2.55,13.5,0,0,16.8,yellow,cash,Lincoln Square West,East Harlem South,Manhattan,Manhattan
2019-03-12T15:22:34Z,2019-03-12T15:45:02Z,5,5.3,20,3,0,26.3,yellow,credit card,TriBeCa/Civic Center,Upper West Side South,Manhattan,Manhattan
2019-03-12T15:28:40Z,2019-03-12T15:42:46Z,1,1.38,10,0,0,13.3,yellow,cash,Upper East Side North,Lenox Hill West,Manhattan,Manhattan
2019-03-12T15:29:13Z,2019-03-12T15:41:52Z,1,1.1,9,3.65,0,15.95,yellow,credit card,Clinton East,Midtown Center,Manhattan,Manhattan
2019-03-12T15:39:07Z,2019-03-12T15:49:11Z,1,1.4,8.5,0,0,10.3,green,cash,Brooklyn Heights,Fort Greene,Brooklyn,Brooklyn
2019-03-12T15:53:48Z,2019-03-12T15:57:21Z,1,0.4,4,1.45,0,8.75,yellow,credit card,Upper East Side North,Upper East Side North,Manhattan,Manhattan
2019-03-12T15:56:30Z,2019-03-12T16:14:19Z,1,0.77,11.5,0,0,14.8,yellow,cash,Midtown North,Midtown East,Manhattan,Manhattan
2019-03-12T16:00:34Z,2019-03-12T16:06:28Z,1,0.7,6,1,0,11.3,yellow,credit card,Murray Hill,Union Sq,Manhattan,Manhattan
